timestamp,IVV,IJH,IJR,IUSV,IUSG,AGG,ITOT,USRT,AOA,AOM,AOR,AOK,ILTB,HDV,IEFA,IEMG,ISTB,IXUS,IPAC,IEUR,IUSB,DGRO,IAGG,IMTB,IDEV
2012-10-25,124.9259,89.0134,34.4946,22.9878,24.1605,95.1872,28.4309,,30.7641,26.9702,28.3062,26.2103,49.2534,48.7404,40.1781,42.1908,45.1605,41.5574,,,,,,,
2012-10-24,124.5477,88.8131,34.3799,22.8852,24.1329,95.3917,28.3413,,30.7068,26.9187,28.2723,26.2017,49.5697,48.4184,40.1781,41.9127,45.1966,41.2929,,,,,,,
2012-10-23,124.8643,89.0863,34.4854,22.9438,24.2431,95.4598,28.4885,,30.765,26.9788,28.3231,26.2189,49.798,48.5552,,,,,,,,,,,
2012-10-22,126.6852,89.7055,34.623,23.2224,24.4998,95.2468,28.7946,,31.1368,27.1327,28.5519,26.3139,49.6237,49.1509,,,,,,,,,,,
2012-10-19,126.5444,89.7783,34.6643,23.2957,24.4861,95.3746,28.8168,,31.0945,27.1162,28.5349,26.3053,49.6237,49.2234,,,,,,,,,,,
2012-10-18,128.8403,91.1534,35.2514,23.6744,24.9217,95.2553,29.3181,,31.5011,27.2879,28.7713,26.4262,49.3768,49.8375,,,,,,,,,,,
2012-10-17,129.113,91.2627,35.4303,23.6231,25.0638,95.2894,29.3757,,31.5605,27.3137,28.8569,26.4262,49.6546,49.6902,,,,,,,,,,,
2012-10-16,128.6028,90.5433,35.1138,23.4105,25.073,95.5876,29.2427,,31.4164,27.2707,28.7637,26.4003,49.5955,49.3119,,,,,,,,,,,
2012-10-15,127.1954,89.578,34.8432,23.1882,24.8025,95.741,28.9588,,31.1114,27.1505,28.5857,26.3744,50.1192,48.9658,,,,,,,,,,,
2012-10-12,126.1486,88.7767,34.6276,23.0171,24.6053,95.6898,28.7103,,30.8827,27.0389,28.4403,26.3139,49.9959,48.6035,,,,,,,,,,,
2012-10-11,126.6852,89.4687,34.9395,23.176,24.6328,95.6132,28.8257,,31.0097,27.0647,28.5056,26.3312,50.0325,48.7726,,,,,,,,,,,
2012-10-10,126.606,89.0498,34.857,23.0856,24.6329,95.4939,28.7769,,30.908,27.0303,28.4332,26.288,49.7078,48.9658,,,,,,,,,,,
2012-10-09,127.4065,89.5143,34.9349,23.2761,24.7978,95.3405,28.9721,,31.0453,27.0732,28.5722,26.3312,49.2611,49.2958,,,,,,,,,,,
2012-10-08,128.6204,90.3247,35.3524,23.435,25.0987,95.4428,29.2782,,31.3419,27.245,28.7213,26.4089,49.4463,49.7063,,,,,,,,,,,
2012-10-05,129.0426,90.7436,35.5496,23.4716,25.2152,95.2979,29.3358,,31.3741,27.2793,28.7806,26.4176,49.1173,49.7788,,,,,,,,,,,
2012-10-04,129.1394,90.7072,35.6138,23.4276,25.2518,95.4939,29.3447,,31.4249,27.3223,28.7908,26.4521,49.5928,49.6863,,,,,,,,,,,
2012-10-03,128.1278,89.8876,35.3615,23.2366,25.1189,95.6302,29.1584,,31.1961,27.1677,28.6196,26.3673,49.94,49.4166,,,,,,,,,,,
2012-10-02,127.6616,89.8694,35.5129,23.2004,24.9905,95.6643,28.9765,,31.1622,27.1849,28.5928,26.3571,49.8551,49.1879,,,,,,,,,,,
2012-10-01,127.4768,89.5325,35.4533,23.1442,24.963,95.5876,28.9898,,31.1199,27.1505,28.5942,26.35,49.9323,49.1107,,,,,,,,,,,
2012-09-28,127.0194,89.8603,35.3524,23.0758,24.9263,95.6225,28.9543,,31.0521,27.1162,28.5603,26.3255,49.7735,49.0463,,,,,,,,,,,
2012-09-27,127.8199,90.3247,35.5863,23.1735,25.0409,95.4882,29.0874,,31.2385,27.1935,28.6589,26.35,49.6735,49.1992,,,,,,,,,,,
2012-09-26,126.606,89.2684,35.2056,22.9756,24.8024,95.5477,28.8079,,30.9913,27.0475,28.4417,26.2983,49.912,49.1429,,,,,,,,,,,
2012-09-25,127.3361,89.9149,35.4579,23.1076,24.9492,95.4541,28.9987,,31.1335,27.1674,28.6336,26.3759,49.5273,49.1992,,,,,,,,,,,
2012-09-24,128.6147,91.317,35.9232,23.347,25.2289,95.3011,29.2924,,31.388,27.2777,28.7669,26.3931,49.058,49.3777,,,,,,,,,,,
2012-09-21,128.746,91.4531,36.1016,23.1537,25.3152,95.199,29.3542,,31.4987,27.27,28.7937,26.419,48.8965,49.2739,,,,,,,,,,,
2012-09-20,128.8859,91.4622,36.001,23.1272,25.3243,95.046,29.3281,,31.4456,27.2272,28.7838,26.4017,48.7515,49.1542,,,,,,,,,,,
2012-09-19,128.9384,92.0885,36.1611,23.1633,25.4112,95.1055,29.416,,31.6144,27.3213,28.8597,26.419,48.7349,48.9147,,,,,,,,,,,
2012-09-18,128.8422,91.8707,36.3807,23.1368,25.3152,94.9184,29.341,,31.4724,27.2786,28.7821,26.419,48.4811,48.7791,,,,,,,,,,,
2012-09-17,128.9647,92.4698,36.431,23.2043,25.3426,94.8589,29.394,,31.5883,27.2957,28.826,26.4448,48.3503,48.7471,,,,,,,,,,,
2012-09-14,129.3671,93.4229,36.6644,23.3681,25.3654,94.7058,29.4867,,31.6818,27.3384,28.9187,26.4707,47.9272,48.6513,,,,,,,,,,,
2012-09-13,128.8859,92.3881,36.2984,23.2211,25.2421,95.097,29.3675,,31.5624,27.2871,28.8344,26.4379,48.7734,49.1861,,,,,,,,,,,
2012-09-12,126.8826,91.553,35.8912,22.8599,24.904,94.8759,28.9172,,31.1081,27.0391,28.5222,26.2207,48.8349,48.5476,,,,,,,,,,,
2012-09-11,126.3752,91.0537,35.7494,22.7876,24.84,95.0545,28.8509,,31.0335,27.0305,28.4934,26.2605,49.31,48.6034,,,,,,,,,,,
2012-09-10,126.0603,90.9539,35.7082,22.7512,24.8035,95.165,28.7812,,30.9224,26.9963,28.4294,26.2096,49.3196,48.5476,,,,,,,,,,,
2012-09-07,126.8476,91.3442,35.7814,22.7876,24.9542,95.148,28.926,,31.0574,27.0305,28.5053,26.2638,49.2734,48.6114,,,,,,,,,,,
2012-09-06,126.279,90.845,35.5298,22.6383,24.904,95.131,28.8024,,30.8971,26.9193,28.3619,26.1603,49.3881,48.819,,,,,,,,,,,
2012-09-05,123.7683,89.1294,34.9076,22.171,24.4288,95.3521,28.2461,,30.3907,26.714,28.0426,26.0741,49.9222,48.1644,,,,,,,,,,,
2012-09-04,123.5933,89.3291,34.9442,22.1614,24.4745,95.3521,28.2417,,30.4456,26.7568,28.0918,26.0869,50.0043,48.2203,,,,,,,,,,,
2012-08-31,124.1182,88.267,34.5553,22.1638,24.4471,95.3703,27.628,,30.4245,26.7824,28.0615,26.0955,50.0675,48.1085,,,,,,,,,,,
2012-08-30,123.4184,87.8222,34.418,22.1132,24.3146,95.0733,28.1387,,30.2641,26.6582,27.9976,26.0007,49.5687,48.0926,,,,,,,,,,,
2012-08-29,124.3107,88.5121,34.7246,22.2313,24.5202,95.0138,28.33,,30.4624,26.7497,28.1242,26.0782,49.4459,48.3001,,,,,,,,,,,
2012-08-28,124.1882,88.4395,34.6148,22.1734,24.4974,95.1072,28.2991,,30.5089,26.7824,28.0935,26.1041,49.5534,48.2522,,,,,,,,,,,
2012-08-27,124.3194,88.0764,34.4363,22.211,24.4699,95.0308,28.2858,,30.4667,26.791,28.0581,26.0438,49.4383,48.2442,,,,,,,,,,,
2012-08-24,124.3719,88.0946,34.354,22.2408,24.4608,94.9035,28.2814,,30.5257,26.7397,28.1003,26.0438,49.2387,48.2602,,,,,,,,,,,
2012-08-23,123.5758,87.8404,34.2716,22.1172,24.31,94.9714,28.149,,30.3823,26.6969,28.0083,26.0352,49.2695,47.8771,,,,,,,,,,,
2012-08-22,124.5731,88.4395,34.4775,22.2784,24.5065,94.9035,28.3874,,30.5755,26.7568,28.1359,26.0439,49.0776,48.1644,,,,,,,,,,,
2012-08-21,124.5469,88.6664,34.6148,22.3059,24.4654,94.4961,28.3521,,30.5004,26.7397,28.079,25.9835,48.4791,48.2842,,,,,,,,,,,
2012-08-20,124.9493,88.4667,34.6285,22.3343,24.5476,94.3688,28.3883,,30.5595,26.714,28.0716,25.9749,48.3257,48.6354,,,,,,,,,,,
2012-08-17,124.9143,88.7481,34.7154,22.3396,24.5933,94.4028,28.4549,,30.519,26.7226,28.1256,25.9663,48.2413,48.7152,,,,,,,,,,,
2012-08-16,124.7131,88.3487,34.4592,22.305,24.4928,94.2924,28.3768,,30.5342,26.714,28.0577,25.9577,48.0648,48.8748,,,,,,,,,,,
2012-08-15,123.8383,87.559,34.0841,22.159,24.3055,94.4113,28.2093,,30.2894,26.6401,27.9653,25.8974,48.1569,48.803,,,,,,,,,,,
2012-08-14,123.6983,87.0688,33.8507,22.1373,24.2278,94.7168,28.1137,,30.2388,26.6627,27.9737,26.0007,48.8398,48.9706,,,,,,,,,,,
2012-08-13,123.6283,87.1777,33.9422,22.1204,24.2102,94.9375,28.1092,,30.2894,26.6627,27.9357,25.989,49.3232,48.8748,,,,,,,,,,,
2012-08-10,123.6808,87.2958,34.0337,22.1855,24.205,94.9459,28.0783,,30.3569,26.714,28.0066,25.9921,49.0316,48.9706,,,,,,,,,,,
2012-08-09,123.5233,87.2594,34.1161,22.1493,24.1897,94.7932,28.0916,,30.2979,26.6969,27.9906,25.9749,49.1774,48.7631,,,,,,,,,,,
2012-08-08,123.4446,87.0961,33.9971,22.0939,24.1593,94.8186,28.0607,,30.2827,26.6558,27.9737,26.018,49.1022,48.7551,,,,,,,,,,,
2012-08-07,123.2696,86.9781,33.9788,22.0747,24.173,94.9375,28.0448,,30.2726,26.6627,27.9906,26.018,49.116,48.6992,,,,,,,,,,,
2012-08-06,122.6485,86.152,33.6952,21.9277,24.0496,95.1921,27.968,,30.1291,26.7054,27.8893,26.0352,49.8219,49.0345,,,,,,,,,,,
2012-08-03,122.3598,85.6891,33.471,21.8483,23.972,95.0478,27.8179,,29.9772,26.5857,27.7974,25.9491,49.7605,48.9946,,,,,,,,,,,
2012-08-02,120.0241,84.037,32.6841,21.4195,23.5425,95.2769,27.2969,,29.4792,26.3376,27.4095,25.8198,49.914,48.4757,,,,,,,,,,,
2012-08-01,120.8639,84.5544,32.7161,21.605,23.6522,95.26,27.4779,,29.7745,26.4984,27.6193,25.879,50.2324,48.8828,,,,,,,,,,,
2012-07-31,121.1176,85.2897,33.2605,21.7158,23.7801,95.37,27.5751,,29.7582,26.4969,27.6699,25.91,50.5249,48.9547,,,,,,,,,,,
2012-07-30,121.8087,85.8706,33.4252,21.7688,23.8989,95.2768,27.7139,,29.8738,26.5258,27.729,25.9272,50.456,48.9946,,,,,,,,,,,
2012-07-27,121.8874,86.0703,33.6403,21.7856,23.9765,95.1159,27.7472,,29.9434,26.5344,27.7205,25.8756,50.0963,48.9626,,,,,,,,,,,
2012-07-26,119.5604,84.3547,32.8351,21.4075,23.4785,95.4039,27.2185,,29.4286,26.3547,27.4336,25.8067,50.7546,48.2123,,,,,,,,,,,
2012-07-25,117.6534,83.093,32.5697,21.0486,23.0856,95.4632,26.7583,,29.0087,26.1152,27.1214,25.669,50.8465,47.47,,,,,,,,,,,
2012-07-24,117.6971,82.975,32.5285,21.0366,23.1359,95.4293,26.798,,28.8885,26.0981,27.016,25.6604,50.7852,47.4221,,,,,,,,,,,
2012-07-23,118.6856,84.1913,32.9449,21.2413,23.3628,95.3107,27.032,,29.2336,26.2008,27.291,25.7293,50.4867,47.909,,,,,,,,,,,
2012-07-20,119.8579,85.2806,33.4573,21.4436,23.6293,95.226,27.3495,,29.4877,26.3718,27.4843,25.7981,50.3718,48.2203,,,,,,,,,,,
2012-07-19,120.9776,86.1429,33.8141,21.6218,23.9034,95.0905,27.5998,,29.816,26.4589,27.6784,25.8584,49.836,48.5077,,,,,,,,,,,
2012-07-18,120.7327,86.0976,33.8461,21.6459,23.7475,95.1667,27.4912,,29.7155,26.4149,27.6193,25.8386,50.0274,48.6434,,,,,,,,,,,
2012-07-17,119.7617,85.4712,33.654,21.552,23.5242,94.9804,27.3278,,29.5636,26.3359,27.4927,25.7887,49.9355,48.4284,,,,,,,,,,,
2012-07-16,118.9568,84.972,33.5671,21.3641,23.3917,95.0143,27.1115,,29.4455,26.2719,27.3502,25.7492,50.1116,47.9888,,,,,,,,,,,
2012-07-13,119.2368,85.4622,33.6677,21.4436,23.4694,94.938,27.1742,,29.4708,26.2949,27.4168,25.7551,49.79,47.9679,,,,,,,,,,,
2012-07-12,117.2422,84.1732,33.2422,21.0799,23.1405,94.9041,26.8069,,29.1417,26.1409,27.1552,25.6346,49.7342,47.3981,,,,,,,,,,,
2012-07-11,117.7846,84.4546,33.2651,21.1787,23.2364,94.7347,26.9084,,29.1518,26.1998,27.2649,25.6862,49.4379,47.3103,,,,,,,,,,,
2012-07-10,117.8283,84.6815,33.3978,21.1112,23.3415,94.7432,26.8329,,29.1633,26.1665,27.2227,25.669,49.5298,47.314,,,,,,,,,,,
2012-07-09,118.8344,85.6619,33.7684,21.2485,23.5604,94.7008,27.1159,,29.3526,26.2264,27.383,25.7206,49.4149,47.454,,,,,,,,,,,
2012-07-06,118.9306,85.9796,33.8233,21.3714,23.5653,94.5145,27.1645,,29.4877,26.2692,27.4083,25.7035,49.2389,47.3103,,,,,,,,,,,
2012-07-05,120.1466,86.9871,34.1939,21.54,23.8349,94.4467,27.4956,,29.7662,26.353,27.5855,25.7895,48.8331,47.4452,,,,,,,,,,,
2012-07-03,120.6977,86.9508,34.2213,21.6628,23.7664,94.2011,27.5178,,29.8084,26.4231,27.5702,25.7723,48.6953,47.6775,,,,,,,,,,,
2012-07-02,119.8841,85.9886,33.7958,21.5159,23.6567,94.2688,27.3543,,29.6227,26.3192,27.4708,25.7473,48.8714,47.6855,,,,,,,,,,,
2012-06-29,119.6304,85.4803,33.5213,21.4243,23.5379,94.0886,27.2748,,29.4708,26.1837,27.3577,25.6615,48.4977,47.3742,,,,,,,,,,,
2012-06-28,116.6911,83.0748,32.5377,20.9137,22.9376,94.2154,26.5641,,28.745,25.9356,26.8767,25.5074,48.857,46.6558,,,,,,,,,,,
2012-06-27,116.971,82.8298,32.5468,20.9571,23.0399,94.1055,26.617,,28.8978,25.9424,26.9746,25.4568,48.6201,46.568,,,,,,,,,,,
2012-06-26,115.8775,82.0491,32.0848,20.7114,22.9299,94.0632,26.4449,,28.6775,25.8415,26.8345,25.408,48.6124,46.1928,,,,,,,,,,,
2012-06-25,115.2826,81.5045,31.9612,20.3747,22.7837,94.1647,26.2639,,28.5315,25.828,26.7506,25.4045,48.8188,46.097,,,,,,,,,,,
2012-06-22,117.1897,82.9931,32.4599,20.7252,23.1567,93.8688,26.6744,,28.9568,25.9808,27.006,25.4902,48.2149,46.552,,,,,,,,,,,
2012-06-21,116.3674,82.5847,32.0939,20.5381,22.9928,94.004,26.5994,,28.7498,25.8959,26.8553,25.4302,48.6361,46.2726,,,,,,,,,,,
2012-06-20,118.9656,84.8721,32.9083,20.9809,23.5438,93.8772,27.0718,,29.2993,26.1591,27.2071,25.6187,48.2837,46.7675,,,,,,,,,,,
2012-06-19,119.2105,84.9629,32.9723,21.0022,23.6212,94.021,27.1512,,29.4003,26.1846,27.2826,25.6445,48.3601,47.0389,,,,,,,,,,,
2012-06-18,117.9921,84.0647,32.4158,20.7915,23.3662,94.1308,26.8641,,29.0572,26.0148,27.0563,25.5245,48.4977,46.9281,,,,,,,,,,,
2012-06-15,117.7222,83.2593,32.3566,20.7962,23.2296,94.1562,26.8113,,28.9902,26.0078,27.0563,25.5246,48.4213,46.8252,,,,,,,,,,,
2012-06-14,116.6076,82.4992,32.0147,20.512,22.9655,93.9364,26.5433,,28.7234,25.8789,26.8888,25.3874,48.0534,46.6591,,,,,,,,,,,
2012-06-13,115.4321,81.902,31.6501,20.3798,22.7697,94.004,26.2533,,28.5117,25.7855,26.7966,25.3617,47.8938,46.0896,,,,,,,,,,,
2012-06-12,116.2158,83.0602,32.0649,20.4718,22.9973,93.7589,26.451,,28.6722,25.8025,26.805,25.4045,47.7486,46.0264,,,,,,,,,,,
2012-06-11,115.406,82.2549,31.6775,20.3179,22.7469,93.835,26.1566,,28.5177,25.7261,26.6789,25.2986,48.1614,45.6941,,,,,,,,,,,
2012-06-08,116.2593,83.8384,32.4432,20.4955,23.0566,93.7504,26.5301,,28.6793,25.811,26.8719,25.3703,47.7868,45.797,,,,,,,,,,,
2012-06-07,115.3973,83.1326,32.0786,20.3439,22.9245,93.7927,26.3236,,28.5885,25.8025,26.7799,25.3446,47.9856,45.5043,,,,,,,,,,,
2012-06-06,115.2493,83.5036,32.2381,20.3155,22.9245,93.649,26.3148,,28.5132,25.7516,26.7631,25.3274,48.2608,45.3461,,,,,,,,,,,
2012-06-05,112.611,81.73,31.4769,19.8608,22.4463,93.928,25.7568,,28.0864,25.5478,26.4113,25.2417,48.5894,44.7133,,,,,,,,,,,
2012-06-04,111.9754,80.6713,31.1989,19.688,22.2915,94.1224,25.5327,,27.8922,25.4884,26.3024,25.1989,48.8719,44.6343,,,,,,,,,,,
2012-06-01,112.1147,81.178,31.2536,19.7723,22.2778,94.3422,25.5723,,27.9056,25.4884,26.3217,25.1814,48.8494,44.5393,,,,,,,,,,,
2012-05-31,114.8052,83.7299,32.1606,20.2705,22.8926,94.1074,26.2665,,28.4547,25.7601,26.7045,25.3524,48.4987,45.1247,,,,,,,,,,,
2012-05-30,115.1013,83.9651,32.2518,20.2421,23.011,93.829,26.3368,,28.5383,25.7431,26.6877,25.3353,48.2091,45.0297,,,,,,,,,,,
2012-05-29,116.8079,85.6663,32.8443,20.5547,23.3298,93.5169,26.64,,28.8898,25.8704,26.9139,25.361,47.47,45.3303,,,,,,,,,,,
2012-05-25,115.4234,84.5895,32.4067,20.3321,23.0474,93.5675,26.3851,,28.576,25.7176,26.7631,25.3097,46.83,45.1009,,,,,,,,,,,
2012-05-24,115.6672,84.7795,32.3839,20.351,23.1112,93.4241,26.4291,,28.5383,25.7514,26.7547,25.3097,47.2261,45.1326,,,,,,,,,,,
2012-05-23,115.5802,84.4357,32.3703,20.185,23.1112,93.5,26.2928,,28.6722,25.784,26.7631,25.3353,47.531,44.8004,,,,,,,,,,,
2012-05-22,115.5105,83.9651,32.2062,20.2918,23.0429,93.3903,26.3544,,28.6754,25.7601,26.7464,25.3182,47.1195,45.1009,,,,,,,,,,,
2012-05-21,115.3102,83.7389,32.352,20.2539,23.0611,93.6181,26.3324,,28.6806,25.777,26.8134,25.361,47.8007,45.0772,,,,,,,,,,,
2012-05-18,113.3859,81.8205,31.8051,20.0219,22.5283,93.635,25.8579,,28.242,25.6242,26.5118,25.2412,47.7063,44.9585,,,,,,,,,,,
2012-05-17,114.3699,82.8521,32.0831,20.1687,22.7423,93.6603,26.1039,,28.4211,25.7176,26.6223,25.2925,47.5081,45.0535,,,,,,,,,,,
2012-05-16,116.0939,85.1234,32.7714,20.467,23.1841,93.6012,26.5169,,28.7978,25.8704,26.9105,25.3952,47.4106,45.2512,,,,,,,,,,,
2012-05-15,116.5293,85.8473,33.0357,20.5523,23.2797,93.6181,26.6316,,28.9852,25.9638,27.0228,25.4294,46.9825,45.1958,,,,,,,,,,,
2012-05-14,117.2171,86.2545,33.0175,20.6707,23.3981,93.6687,26.7981,,29.166,26.0402,27.1149,25.4722,46.9687,45.3778,,,,,,,,,,,
2012-05-11,118.4449,87.2227,33.4049,20.9028,23.6486,93.4578,27.1068,,29.4761,26.1676,27.3327,25.5577,46.47,45.5834,,,,,,,,,,,
2012-05-10,118.8454,87.1865,33.4961,20.9904,23.6531,93.3903,27.1101,,29.5426,26.1591,27.3662,25.5663,46.47,45.5439,,,,,,,,,,,
2012-05-09,118.5668,87.1051,33.3457,20.9383,23.6577,93.4831,27.0837,,29.5752,26.1846,27.3327,25.5834,46.814,45.2275,,,,,,,,,,,
2012-05-08,119.2808,87.4761,33.5143,21.0827,23.7852,93.4578,27.27,,29.6263,26.2686,27.4165,25.6518,46.7614,45.536,,,,,,,,,,,
2012-05-07,119.7684,87.6299,33.5644,21.1206,23.8945,93.3903,27.3693,,29.7937,26.3374,27.5421,25.7074,46.6471,45.528,,,,,,,,,,,
2012-05-04,119.7161,87.2408,33.4642,21.123,23.9127,93.3566,27.3737,,29.7602,26.2949,27.4835,25.6775,46.5175,45.536,,,,,,,,,,,
2012-05-03,121.7188,88.6525,34.0749,21.4024,24.3271,93.2638,27.7999,,30.1368,26.4563,27.7599,25.7459,46.1214,45.884,,,,,,,,,,,
2012-05-02,122.633,90.1365,34.5398,21.5895,24.5502,93.1626,28.0284,,30.3711,26.5582,27.9023,25.8143,46.068,45.971,,,,,,,,,,,
2012-05-01,122.9552,89.9465,34.353,21.6819,24.532,93.0698,28.0724,,30.5262,26.5751,27.9777,25.8364,45.9766,46.0343,,,,,,,,,,,
2012-04-30,122.1454,89.4578,34.3074,21.5161,24.4683,93.1031,27.9098,,30.2958,26.5242,27.8353,25.7931,46.0459,45.8444,,,,,,,,,,,
2012-04-27,122.694,90.2994,34.672,21.6132,24.5913,93.1368,28.0539,,30.4548,26.5497,27.9358,25.8201,46.2585,45.7645,,,,,,,,,,,
2012-04-26,122.4763,89.8922,34.3484,21.5753,24.4728,93.1452,27.9832,,30.3376,26.5072,27.8688,25.8107,45.8333,45.7891,,,,,,,,,,,
2012-04-25,121.6665,88.9963,34.0385,21.4166,24.3271,93.0021,27.7736,,30.1619,26.4325,27.7201,25.7253,46.304,45.4331,,,,,,,,,,,
2012-04-24,119.9773,87.5123,33.5097,21.2059,23.8671,92.96,27.4001,,29.7602,26.2865,27.5086,25.6059,46.2053,45.1247,,,,,,,,,,,
2012-04-23,119.5333,87.3042,33.3183,21.0614,23.8945,93.0947,27.2915,,29.6598,26.2185,27.4165,25.5961,45.9852,44.7687,,,,,,,,,,,
2012-04-20,120.5085,88.2,33.806,21.2319,24.1131,93.0021,27.5539,,30.0154,26.3629,27.651,25.6569,45.97,45.0922,,,,,,,,,,,
2012-04-19,120.404,88.0462,33.6465,21.1988,24.0812,92.9853,27.5099,,29.9192,26.3204,27.6008,25.6227,45.8789,44.7529,,,,,,,,,,,
2012-04-18,121.1267,88.3267,33.8288,21.258,24.277,93.0526,27.716,,30.0615,26.3968,27.7005,25.7082,46.0079,44.8795,,,,,,,,,,,
2012-04-17,121.4924,88.6434,34.1205,21.3977,24.3316,92.9348,27.8087,,30.1785,26.4138,27.7013,25.7338,45.6815,45.0218,,,,,,,,,,,
2012-04-16,119.7074,87.2408,33.6237,21.1112,23.9218,92.9179,27.3447,,29.8146,26.278,27.4835,25.6142,45.6587,44.658,,,,,,,,,,,
2012-04-13,119.8032,87.1865,33.5462,21.0259,24.022,92.9011,27.3737,,29.7686,26.2471,27.4584,25.5979,45.6587,44.4128,,,,,,,,,,,
2012-04-12,121.2921,88.2905,33.9336,21.3124,24.2907,92.6149,27.7077,,30.0949,26.3544,27.6845,25.6655,45.2867,44.6738,,,,,,,,,,,
2012-04-11,119.5855,86.7341,33.4687,21.007,23.9673,92.7075,27.3254,,29.6765,26.1676,27.3662,25.5116,45.5676,44.4998,,,,,,,,,,,
2012-04-10,118.767,85.736,32.9856,20.8436,23.7715,92.699,27.1277,,29.4589,26.0912,27.2573,25.4432,45.5448,44.2941,,,,,,,,,,,
2012-04-09,120.761,87.7838,33.7878,21.2225,24.2132,92.6906,27.5855,,29.9442,26.2525,27.5505,25.5971,45.3094,44.8083,,,,,,,,,,,
2012-04-05,122.1629,88.8968,34.3302,21.4664,24.4865,92.2866,27.923,,30.1619,26.3629,27.718,25.6313,44.8759,45.1721,,,,,,,,,,,
2012-04-04,122.1367,89.2678,34.4851,21.554,24.4227,92.0761,27.9432,,30.2204,26.3629,27.7348,25.58,44.6793,45.3303,,,,,,,,,,,
2012-04-03,123.4515,90.4985,35.023,21.7789,24.7233,91.8825,28.2261,,30.5301,26.5072,27.9191,25.6996,44.2845,45.3619,,,,,,,,,,,
2012-04-02,123.9217,90.236,35.2053,21.895,24.7324,92.2781,28.3096,,30.7059,26.6261,28.0531,25.8164,44.7173,45.4648,,,,,,,,,,,
2012-03-30,122.9552,89.7836,34.7814,21.7363,24.5366,92.267,28.1295,,30.5084,26.5072,27.9291,25.7481,44.5501,45.2037,,,,,,,,,,,
2012-03-29,122.5199,89.8469,34.8862,21.6866,24.4865,92.4098,28.046,,30.3711,26.4648,27.8772,25.731,44.9888,44.9585,,,,,,,,,,,
2012-03-28,122.7724,89.9646,34.9865,21.7126,24.491,92.1578,28.0504,,30.3971,26.4987,27.86,25.7225,45.1628,44.9902,,,,,,,,,,,
2012-03-27,123.3558,90.4532,35.1324,21.8216,24.6504,92.1746,28.2217,,30.6222,26.5497,27.9693,25.7688,44.9434,45.2749,,,,,,,,,,,
2012-03-26,123.6953,90.8242,35.383,21.9021,24.6732,92.0738,28.2833,,30.6701,26.6024,28.0054,25.7481,44.6333,45.267,,,,,,,,,,,
2012-03-23,122.0636,89.5172,34.6267,21.6321,24.3544,92.141,27.898,,30.3363,26.4244,27.8144,25.6884,44.603,44.8469,,,,,,,,,,,
2012-03-22,121.6475,88.8944,34.304,21.2979,24.271,91.9311,27.8105,,30.2195,26.3397,27.6806,25.6031,44.6257,44.8156,,,,,,,,,,,
2012-03-21,122.4884,89.8241,34.6221,21.4961,24.4299,91.8471,28.06,,30.4286,26.4414,27.8228,25.6713,44.4662,44.8783,,,,,,,,,,,
2012-03-20,122.7138,89.9234,34.6312,21.5521,24.4345,91.6287,28.0424,,30.4614,26.4583,27.8562,25.6628,44.3609,44.8548,,,,,,,,,,,
2012-03-19,123.0865,90.5822,34.9448,21.6104,24.5162,91.4943,28.137,,30.6284,26.5346,27.9511,25.7194,43.7592,44.9018,,,,,,,,,,,
2012-03-16,122.5837,90.3024,34.6312,21.5451,24.3936,91.7883,28.0298,,30.5283,26.5176,27.9063,25.6799,44.0129,44.8391,,,,,,,,,,,
2012-03-15,122.419,90.4198,34.7267,21.5101,24.3755,91.7799,27.9855,,30.4652,26.5007,27.8895,25.714,44.0281,44.9175,,,,,,,,,,,
2012-03-14,121.6909,89.5894,34.454,21.3609,24.2509,91.8219,27.8201,,30.2753,26.4075,27.7559,25.6457,44.2172,44.8704,,,,,,,,,,,
2012-03-13,121.8469,90.2754,34.7267,21.4285,24.2892,92.3258,27.8893,,30.4198,26.5091,27.8728,25.7353,45.3444,45.0507,,,,,,,,,,,
2012-03-12,119.6884,88.5605,33.995,21.0227,23.8669,92.6366,27.4052,,29.9858,26.3228,27.588,25.6543,45.3444,44.6823,,,,,,,,,,,
2012-03-09,119.6711,88.8764,33.9995,21.011,23.8896,92.5526,27.3728,,30.0192,26.3228,27.6139,25.6287,45.4427,44.4472,,,,,,,,,,,
2012-03-08,119.2029,88.037,33.5677,20.9084,23.7897,92.5694,27.2695,,29.9524,26.3397,27.5721,25.6456,45.5547,44.3061,,,,,,,,,,,
2012-03-07,118.0413,86.99,33.1996,20.7125,23.5309,92.7794,27.0008,,29.6561,26.1872,27.3465,25.5348,45.6539,44.0475,,,,,,,,,,,
2012-03-06,117.1658,86.1416,32.9087,20.5493,23.3492,92.8634,26.7688,,29.3933,26.094,27.1794,25.458,45.6848,43.9613,,,,,,,,,,,
2012-03-05,119.0036,87.8294,33.5177,20.8991,23.7079,92.6786,27.224,,29.9107,26.2974,27.4969,25.6372,45.8891,44.3532,,,,,,,,,,,
2012-03-02,119.4977,88.2085,33.4859,20.9481,23.8306,92.813,27.3159,,30.0442,26.3575,27.5972,25.7054,45.8059,44.2121,,,,,,,,,,,
2012-03-01,119.8098,88.8944,34.0177,21.0484,23.935,92.6114,27.4384,,30.1277,26.4499,27.7141,25.7259,45.6243,44.1729,,,,,,,,,,,
